[0, 7, 4, 2], 2.898514786759223
[0, 3, 4, 5], 2.898514786759223
[7, 1, 2, 6], 2.898514786759223
[4, 7, 5, 3], 2.898514786759223
[6, 1, 7, 3], 2.898514786759223
[4, 2, 0, 6], 2.898514786759223
[4, 7, 2, 5], 2.898514786759223
[7, 1, 3, 4], 2.898514786759223
[5, 2, 3, 1], 2.898514786759223
[7, 5, 2, 4], 2.898514786759223
[5, 2, 3, 7], 2.898514786759223
[1, 3, 5, 6], 2.898514786759223
[0, 6, 5, 7], 2.898514786759223
[7, 4, 0, 2], 2.898514786759223
[2, 5, 3, 1], 2.898514786759223
[5, 6, 3, 0], 2.898514786759223
[2, 5, 7, 4], 2.8985147867592227
[0, 5, 1, 6], 2.8985147867592227
[7, 3, 6, 1], 2.8985147867592227
[4, 0, 3, 1], 2.8985147867592227
[1, 6, 0, 5], 2.8985147867592227
[4, 7, 5, 2], 2.8985147867592227
[7, 3, 1, 5], 2.8985147867592227
[3, 6, 7, 1], 2.8985147867592227
[2, 4, 5, 3], 2.8985147867592227
[2, 4, 0, 5], 2.8985147867592227
[2, 3, 4, 7], 2.8985147867592227
[4, 0, 5, 6], 2.8985147867592227
[5, 1, 3, 0], 2.8985147867592227
[3, 4, 5, 7], 2.8985147867592227
[4, 5, 0, 6], 2.8985147867592227
[1, 3, 5, 4], 2.8985147867592227
[7, 3, 0, 5], 2.8985147867592227
[7, 2, 0, 6], 2.8985147867592227
[2, 0, 1, 4], 2.8985147867592227
[0, 4, 2, 3], 2.8985147867592227
[4, 2, 5, 7], 2.8985147867592227
[0, 4, 3, 1], 2.8985147867592227
[0, 2, 3, 6], 2.8985147867592227
[0, 4, 5, 2], 2.8985147867592227
[4, 2, 0, 7], 2.8985147867592227
[3, 6, 2, 4], 2.8985147867592227
[1, 4, 5, 3], 2.8985147867592227
[1, 6, 3, 7], 2.8985147867592227
[5, 4, 2, 0], 2.8985147867592227
[3, 5, 7, 4], 2.8985147867592227
[7, 5, 4, 6], 2.8985147867592227
[2, 3, 0, 5], 2.8985147867592227
[7, 6, 2, 0], 2.8985147867592227
[5, 3, 0, 4], 2.8985147867592227
[7, 0, 3, 5], 2.8985147867592227
[5, 0, 4, 2], 2.8985147867592227
[4, 5, 3, 2], 2.8985147867592227
[3, 6, 2, 7], 2.8985147867592227
[7, 6, 0, 2], 2.8985147867592227
[7, 5, 4, 3], 2.8985147867592227
[4, 0, 1, 2], 2.8985147867592227
[7, 6, 4, 0], 2.8985147867592227
[0, 6, 4, 2], 2.8985147867592227
[7, 5, 4, 0], 2.8985147867592227
[0, 6, 4, 7], 2.8985147867592227
[5, 2, 0, 3], 2.8985147867592227
[0, 1, 2, 5], 2.8985147867592227
[5, 6, 4, 0], 2.8985147867592227
[5, 4, 3, 2], 2.8985147867592227
[4, 6, 5, 0], 2.8985147867592227
[1, 0, 3, 6], 2.8985147867592227
[2, 3, 1, 4], 2.8985147867592223
[2, 7, 1, 4], 2.8985147867592223
[3, 2, 5, 7], 2.8985147867592223
[0, 3, 2, 1], 2.8985147867592223
[3, 1, 2, 5], 2.8985147867592223
[2, 5, 4, 0], 2.8985147867592223
[4, 6, 0, 5], 2.8985147867592223
[7, 2, 0, 5], 2.8985147867592223
[2, 0, 7, 6], 2.8985147867592223
[6, 7, 4, 0], 2.8985147867592223
[0, 1, 2, 6], 2.8985147867592223
[5, 0, 4, 3], 2.8985147867592223
[7, 6, 3, 1], 2.8985147867592223
[2, 6, 1, 7], 2.8985147867592223
[2, 3, 4, 0], 2.8985147867592223
[7, 2, 4, 6], 2.8985147867592223
[1, 0, 5, 3], 2.8985147867592223
[0, 5, 2, 1], 2.8985147867592223
[6, 0, 4, 5], 2.8985147867592223
[5, 3, 1, 2], 2.8985147867592223
[1, 2, 3, 5], 2.8985147867592223
[2, 0, 4, 3], 2.8985147867592223
[7, 2, 5, 4], 2.8985147867592223
[5, 6, 3, 2], 2.8985147867592223
[0, 3, 1, 2], 2.8985147867592223
[4, 6, 5, 2], 2.8985147867592223
[3, 5, 0, 1], 2.8985147867592223
[0, 1, 3, 2], 2.8985147867592223
[6, 2, 3, 5], 2.8985147867592223
[4, 7, 5, 6], 2.8985147867592223
[4, 6, 7, 5], 2.8985147867592223
[5, 3, 7, 6], 2.8985147867592223
[5, 7, 6, 3], 2.8985147867592223
[5, 7, 4, 2], 2.8985147867592223
[2, 6, 0, 3], 2.8985147867592223
[0, 3, 6, 5], 2.8985147867592223
[4, 6, 5, 7], 2.8985147867592223
[2, 3, 1, 5], 2.8985147867592223
[3, 7, 1, 4], 2.8985147867592223
[5, 3, 1, 7], 2.8985147867592223
[7, 5, 3, 2], 2.8985147867592223
[7, 3, 5, 6], 2.8985147867592223
[5, 1, 7, 3], 2.8985147867592223
[2, 6, 5, 3], 2.8985147867592223
[0, 6, 1, 5], 2.8985147867592223
[2, 6, 4, 0], 2.8985147867592223
[7, 0, 2, 6], 2.8985147867592223
[2, 6, 3, 5], 2.8985147867592223
[5, 3, 4, 0], 2.8985147867592223
[3, 2, 5, 1], 2.8985147867592223
[1, 6, 5, 0], 2.898514786759222
[4, 5, 3, 0], 2.898514786759222
[5, 3, 0, 6], 2.898514786759222
[3, 1, 6, 7], 2.898514786759222
[6, 3, 2, 7], 2.898514786759222
[6, 0, 1, 5], 2.898514786759222
[0, 1, 5, 2], 2.898514786759222
[4, 0, 2, 6], 2.898514786759222
[7, 4, 5, 2], 2.898514786759222
[1, 3, 4, 2], 2.898514786759222
[2, 6, 4, 3], 2.898514786759222
[3, 2, 4, 0], 2.898514786759222
[4, 3, 0, 2], 2.898514786759222
[0, 6, 7, 2], 2.898514786759222
[2, 3, 7, 4], 2.898514786759222
[1, 5, 0, 6], 2.898514786759222
[2, 3, 5, 4], 2.898514786759222
[5, 1, 0, 6], 2.898514786759222
[2, 4, 5, 7], 2.898514786759222
[2, 6, 1, 0], 2.898514786759222
[3, 1, 5, 7], 2.898514786759222
[2, 6, 1, 4], 2.898514786759222
[5, 0, 3, 4], 2.898514786759222
[7, 3, 1, 4], 2.898514786759222
[2, 6, 4, 7], 2.898514786759222
[4, 2, 1, 0], 2.898514786759222
[1, 3, 5, 2], 2.898514786759222
[3, 2, 4, 6], 2.898514786759222
[2, 6, 3, 0], 2.898514786759222
[0, 6, 3, 5], 2.898514786759222
[3, 2, 7, 6], 2.898514786759222
[2, 5, 0, 4], 2.898514786759222
[6, 1, 3, 5], 2.898514786759222
[5, 2, 4, 0], 2.898514786759222
[2, 6, 3, 1], 2.898514786759222
[3, 1, 5, 2], 2.898514786759222
[5, 7, 2, 3], 2.898514786759222
[7, 0, 3, 1], 2.898514786759222
[5, 7, 3, 1], 2.898514786759222
[6, 3, 5, 7], 2.898514786759222
[1, 6, 0, 3], 2.898514786759222
[5, 0, 3, 6], 2.898514786759222
[0, 5, 4, 6], 2.898514786759222
[0, 4, 2, 1], 2.898514786759222
[2, 6, 5, 4], 2.898514786759222
[6, 5, 0, 1], 2.898514786759222
[2, 1, 4, 7], 2.898514786759222
[6, 0, 5, 1], 2.898514786759222
[6, 3, 4, 7], 2.898514786759222
[5, 6, 4, 7], 2.898514786759222
[0, 2, 5, 4], 2.898514786759222
[6, 3, 7, 5], 2.898514786759222
[5, 4, 0, 2], 2.898514786759222
[3, 7, 1, 5], 2.898514786759222
[4, 2, 5, 3], 2.898514786759222
[3, 0, 7, 4], 2.898514786759222
[5, 0, 6, 3], 2.898514786759222
[5, 0, 3, 2], 2.898514786759222
[4, 5, 7, 6], 2.898514786759222
[2, 3, 4, 5], 2.898514786759222
[4, 3, 1, 2], 2.898514786759222
[2, 7, 4, 1], 2.898514786759222
[2, 6, 7, 0], 2.898514786759222
[2, 6, 0, 4], 2.898514786759222
[4, 3, 2, 7], 2.898514786759222
[0, 7, 4, 6], 2.898514786759222
[1, 3, 5, 0], 2.8985147867592214
[2, 0, 3, 4], 2.8985147867592214
[7, 6, 4, 5], 2.8985147867592214
[2, 1, 4, 6], 2.8985147867592214
[4, 3, 2, 0], 2.8985147867592214
[4, 3, 0, 7], 2.8985147867592214
[5, 0, 4, 6], 2.8985147867592214
[5, 7, 3, 6], 2.8985147867592214
[0, 1, 2, 4], 2.8985147867592214
[4, 2, 3, 7], 2.8985147867592214
[0, 3, 5, 2], 2.8985147867592214
[0, 1, 7, 2], 2.8985147867592214
[0, 6, 4, 3], 2.8985147867592214
[7, 3, 2, 5], 2.8985147867592214
[7, 0, 1, 2], 2.8985147867592214
[7, 6, 5, 3], 2.8985147867592214
[3, 6, 7, 2], 2.8985147867592214
[0, 5, 3, 4], 2.8985147867592214
[4, 7, 0, 6], 2.8985147867592214
[2, 1, 7, 4], 2.8985147867592214
[5, 3, 0, 1], 2.8985147867592214
[2, 7, 1, 6], 2.8985147867592214
[1, 7, 3, 5], 2.8985147867592214
[0, 4, 2, 6], 2.8985147867592214
[2, 3, 0, 4], 2.8985147867592214
[3, 6, 0, 2], 2.8985147867592214
[0, 3, 7, 1], 2.8985147867592214
[5, 0, 2, 3], 2.8985147867592214
[5, 2, 7, 4], 2.8985147867592214
[5, 4, 3, 0], 2.8985147867592214
[6, 3, 1, 0], 2.8985147867592214
[1, 3, 7, 6], 2.8985147867592214
[0, 5, 4, 7], 2.8985147867592214
[2, 6, 4, 1], 2.8985147867592214
[0, 7, 5, 6], 2.8985147867592214
[7, 1, 3, 6], 2.8985147867592214
[2, 1, 7, 6], 2.8985147867592214
[2, 5, 4, 3], 2.8985147867592214
[1, 3, 5, 7], 2.8985147867592214
[0, 2, 5, 3], 2.8985147867592214
[3, 4, 0, 1], 2.8985147867592214
[2, 0, 3, 6], 2.8985147867592214
[3, 6, 0, 1], 2.8985147867592214
[7, 0, 2, 4], 2.8985147867592214
[3, 7, 0, 1], 2.8985147867592214
[4, 7, 1, 2], 2.8985147867592214
[2, 7, 3, 5], 2.8985147867592214
[7, 4, 5, 6], 2.8985147867592214
[0, 6, 4, 5], 2.8985147867592214
[5, 7, 4, 6], 2.8985147867592214
[2, 3, 7, 5], 2.8985147867592214
[3, 7, 5, 2], 2.8985147867592214
[3, 0, 7, 2], 2.8985147867592214
[7, 1, 3, 5], 2.8985147867592214
[2, 4, 5, 6], 2.8985147867592214
[4, 7, 2, 0], 2.8985147867592214
[3, 4, 0, 2], 2.8985147867592214
[1, 3, 4, 5], 2.8985147867592214
[7, 3, 1, 0], 2.8985147867592214
[2, 6, 0, 7], 2.8985147867592214
[0, 7, 2, 1], 2.8985147867592214
[5, 2, 0, 4], 2.8985147867592214
[0, 2, 5, 1], 2.8985147867592214
[1, 4, 3, 2], 2.8985147867592214
[3, 4, 2, 0], 2.8985147867592214
[4, 3, 7, 2], 2.8985147867592214
[2, 5, 4, 1], 2.8985147867592214
[4, 3, 1, 5], 2.8985147867592214
[3, 7, 1, 6], 2.8985147867592214
[1, 4, 7, 3], 2.8985147867592214
[2, 0, 4, 7], 2.8985147867592214
[0, 2, 7, 5], 2.8985147867592214
[3, 2, 0, 5], 2.8985147867592214
[4, 0, 3, 7], 2.8985147867592214
[6, 1, 5, 3], 2.8985147867592214
[6, 0, 3, 5], 2.8985147867592214
[5, 0, 7, 2], 2.8985147867592214
[7, 0, 4, 5], 2.8985147867592214
[3, 4, 5, 1], 2.8985147867592214
[3, 7, 5, 4], 2.8985147867592214
[2, 0, 4, 1], 2.8985147867592214
[3, 2, 4, 7], 2.8985147867592214
[3, 5, 1, 7], 2.8985147867592214
[4, 5, 0, 3], 2.8985147867592214
[5, 0, 7, 6], 2.8985147867592214
[3, 7, 4, 1], 2.8985147867592214
[6, 3, 7, 1], 2.8985147867592214
[7, 4, 2, 5], 2.8985147867592214
[3, 1, 7, 6], 2.8985147867592214
[0, 2, 7, 1], 2.8985147867592214
[0, 2, 1, 4], 2.898514786759221
[3, 7, 2, 5], 2.898514786759221
[2, 4, 7, 5], 2.898514786759221
[1, 7, 4, 3], 2.898514786759221
[1, 0, 4, 2], 2.898514786759221
[0, 2, 4, 1], 2.898514786759221
[2, 0, 7, 5], 2.898514786759221
[4, 1, 7, 6], 2.898514786759221
[6, 0, 5, 2], 2.898514786759221
[4, 2, 3, 6], 2.898514786759221
[3, 4, 1, 2], 2.898514786759221
[0, 7, 2, 4], 2.898514786759221
[3, 1, 5, 4], 2.898514786759221
[1, 5, 3, 6], 2.898514786759221
[5, 3, 2, 4], 2.898514786759221
[7, 5, 0, 2], 2.898514786759221
[0, 1, 6, 3], 2.898514786759221
[1, 7, 4, 2], 2.898514786759221
[0, 4, 2, 7], 2.898514786759221
[0, 7, 3, 1], 2.898514786759221
[2, 1, 5, 4], 2.898514786759221
[2, 6, 7, 1], 2.898514786759221
[2, 1, 5, 3], 2.898514786759221
[0, 5, 3, 6], 2.898514786759221
[5, 3, 6, 7], 2.898514786759221
[5, 4, 7, 6], 2.898514786759221
[4, 6, 2, 0], 2.898514786759221
[1, 3, 2, 7], 2.898514786759221
[6, 4, 7, 5], 2.898514786759221
[5, 3, 2, 1], 2.898514786759221
[4, 6, 2, 5], 2.898514786759221
[3, 5, 2, 1], 2.898514786759221
[1, 7, 0, 5], 2.898514786759221
[6, 3, 1, 7], 2.898514786759221
[2, 5, 7, 3], 2.898514786759221
[4, 0, 2, 3], 2.898514786759221
[2, 5, 1, 4], 2.898514786759221
[7, 6, 2, 4], 2.898514786759221
[2, 3, 7, 1], 2.898514786759221
[2, 0, 6, 1], 2.898514786759221
[3, 5, 4, 2], 2.898514786759221
[5, 6, 0, 4], 2.898514786759221
[3, 0, 7, 1], 2.898514786759221
[7, 3, 6, 4], 2.898514786759221
[5, 3, 7, 1], 2.898514786759221
[7, 4, 5, 3], 2.898514786759221
[6, 3, 7, 4], 2.898514786759221
[3, 7, 1, 0], 2.898514786759221
[6, 0, 4, 2], 2.898514786759221
[4, 0, 2, 7], 2.898514786759221
[3, 2, 7, 1], 2.898514786759221
[2, 1, 0, 6], 2.898514786759221
[5, 7, 4, 3], 2.898514786759221
[0, 6, 2, 1], 2.898514786759221
[1, 0, 5, 7], 2.898514786759221
[2, 6, 0, 1], 2.898514786759221
[6, 7, 2, 4], 2.898514786759221
[7, 2, 1, 6], 2.898514786759221
[2, 6, 4, 5], 2.898514786759221
[5, 1, 2, 0], 2.898514786759221
[4, 2, 5, 6], 2.898514786759221
[6, 4, 5, 7], 2.898514786759221
[0, 2, 1, 7], 2.898514786759221
[7, 5, 3, 6], 2.898514786759221
[3, 5, 2, 7], 2.8985147867592205
[4, 1, 3, 5], 2.8985147867592205
[5, 1, 3, 7], 2.8985147867592205
[0, 2, 1, 6], 2.8985147867592205
[6, 1, 3, 7], 2.8985147867592205
[0, 2, 4, 6], 2.8985147867592205
[6, 7, 5, 3], 2.8985147867592205
[1, 7, 3, 6], 2.8985147867592205
[0, 3, 7, 5], 2.8985147867592205
[3, 6, 1, 7], 2.8985147867592205
[7, 5, 2, 3], 2.8985147867592205
[4, 7, 1, 0], 2.8985147867592205
[2, 1, 3, 6], 2.8985147867592205
[1, 5, 7, 3], 2.8985147867592205
[2, 5, 4, 6], 2.8985147867592205
[0, 6, 3, 7], 2.8985147867592205
[3, 5, 2, 4], 2.8985147867592205
[6, 2, 0, 5], 2.8985147867592205
[0, 5, 2, 3], 2.8985147867592205
[7, 3, 1, 6], 2.8985147867592205
[4, 1, 3, 2], 2.8985147867592205
[3, 6, 5, 7], 2.8985147867592205
[1, 3, 0, 6], 2.8985147867592205
[7, 3, 4, 0], 2.8985147867592205
[3, 7, 2, 6], 2.8985147867592205
[5, 4, 3, 1], 2.8985147867592205
[1, 2, 3, 6], 2.8985147867592205
[4, 0, 6, 2], 2.8985147867592205
[0, 5, 2, 7], 2.8985147867592205
[2, 7, 1, 0], 2.8985147867592205
[7, 1, 5, 3], 2.8985147867592205
[0, 3, 5, 7], 2.8985147867592205
[7, 6, 0, 3], 2.8985147867592205
[1, 2, 3, 4], 2.8985147867592205
[5, 1, 3, 6], 2.8985147867592205
[6, 2, 4, 5], 2.8985147867592205
[3, 1, 4, 5], 2.8985147867592205
[7, 5, 2, 6], 2.8985147867592205
[5, 6, 0, 1], 2.8985147867592205
[2, 5, 3, 6], 2.8985147867592205
[3, 1, 4, 7], 2.8985147867592205
[5, 0, 2, 6], 2.8985147867592205
[2, 3, 5, 1], 2.8985147867592205
[7, 2, 5, 3], 2.8985147867592205
[4, 6, 0, 2], 2.8985147867592205
[4, 3, 7, 6], 2.8985147867592205
[4, 7, 1, 6], 2.8985147867592205
[0, 2, 6, 3], 2.8985147867592205
[1, 6, 2, 7], 2.8985147867592205
[0, 6, 7, 4], 2.8985147867592205
[0, 2, 1, 3], 2.8985147867592205
[7, 6, 1, 3], 2.8985147867592205
[4, 2, 7, 1], 2.8985147867592205
[2, 6, 0, 5], 2.8985147867592205
[2, 4, 1, 3], 2.8985147867592205
[6, 3, 7, 2], 2.8985147867592205
[1, 5, 4, 3], 2.8985147867592205
[2, 5, 3, 0], 2.8985147867592205
[7, 6, 2, 3], 2.8985147867592205
[0, 1, 5, 6], 2.8985147867592205
[7, 3, 0, 4], 2.8985147867592205
[1, 6, 4, 3], 2.8985147867592205
[2, 4, 3, 7], 2.8985147867592205
[5, 3, 2, 0], 2.8985147867592205
[4, 3, 5, 0], 2.8985147867592205
[4, 2, 7, 6], 2.8985147867592205
[0, 5, 2, 6], 2.8985147867592205
[3, 0, 7, 6], 2.8985147867592205
[2, 0, 3, 1], 2.8985147867592205
[6, 0, 5, 4], 2.8985147867592205
[1, 6, 2, 3], 2.8985147867592205
[5, 6, 7, 4], 2.8985147867592205
[4, 5, 6, 7], 2.8985147867592205
[3, 6, 0, 5], 2.8985147867592205
[5, 1, 6, 3], 2.8985147867592205
[5, 0, 2, 1], 2.8985147867592205
[5, 6, 3, 4], 2.8985147867592205
[1, 3, 7, 0], 2.8985147867592205
[6, 2, 5, 4], 2.8985147867592205
[2, 6, 1, 3], 2.8985147867592205
[2, 0, 1, 7], 2.8985147867592205
[2, 4, 1, 6], 2.8985147867592205
[2, 0, 1, 5], 2.8985147867592205
[0, 6, 7, 1], 2.8985147867592205
[4, 7, 6, 0], 2.89851478675922
[0, 6, 5, 4], 2.89851478675922
[1, 4, 2, 3], 2.89851478675922
[4, 2, 7, 0], 2.89851478675922
[6, 3, 0, 1], 2.89851478675922
[5, 0, 7, 3], 2.89851478675922
[2, 4, 1, 0], 2.89851478675922
[7, 6, 0, 5], 2.89851478675922
[3, 5, 7, 6], 2.89851478675922
[6, 5, 0, 2], 2.89851478675922
[5, 3, 1, 6], 2.89851478675922
[6, 2, 0, 1], 2.89851478675922
[3, 4, 1, 5], 2.89851478675922
[7, 2, 3, 5], 2.89851478675922
[0, 1, 2, 3], 2.89851478675922
[6, 2, 3, 0], 2.89851478675922
[5, 6, 0, 3], 2.89851478675922
[3, 6, 1, 0], 2.89851478675922
[1, 3, 7, 5], 2.89851478675922
[1, 0, 7, 2], 2.89851478675922
[4, 2, 1, 3], 2.89851478675922
[2, 0, 6, 4], 2.89851478675922
[2, 3, 6, 7], 2.89851478675922
[4, 7, 0, 2], 2.89851478675922
[1, 2, 4, 7], 2.89851478675922
[6, 5, 4, 0], 2.89851478675922
[3, 7, 5, 6], 2.89851478675922
[1, 2, 4, 3], 2.89851478675922
[0, 2, 7, 6], 2.89851478675922
[6, 7, 2, 1], 2.89851478675922
[6, 1, 0, 5], 2.89851478675922
[3, 7, 5, 1], 2.89851478675922
[4, 7, 0, 1], 2.89851478675922
[7, 3, 5, 1], 2.89851478675922
[0, 6, 1, 7], 2.89851478675922
[7, 4, 1, 3], 2.89851478675922
[2, 7, 4, 5], 2.89851478675922
[6, 7, 0, 1], 2.89851478675922
[0, 6, 7, 5], 2.89851478675922
[7, 3, 6, 5], 2.89851478675922
[5, 1, 0, 3], 2.89851478675922
[3, 0, 1, 7], 2.89851478675922
[7, 4, 0, 5], 2.89851478675922
[3, 7, 1, 2], 2.89851478675922
[6, 4, 7, 0], 2.89851478675922
[4, 6, 2, 7], 2.89851478675922
[3, 6, 5, 2], 2.89851478675922
[1, 5, 3, 0], 2.89851478675922
[0, 6, 5, 3], 2.89851478675922
[0, 3, 4, 1], 2.89851478675922
[3, 4, 2, 1], 2.89851478675922
[7, 1, 6, 3], 2.89851478675922
[6, 7, 5, 4], 2.89851478675922
[2, 7, 0, 6], 2.89851478675922
[7, 5, 2, 0], 2.89851478675922
[7, 2, 5, 6], 2.89851478675922
[4, 6, 7, 2], 2.89851478675922
[4, 0, 1, 7], 2.89851478675922
[4, 3, 2, 1], 2.89851478675922
[3, 4, 0, 5], 2.89851478675922
[5, 7, 2, 4], 2.89851478675922
[7, 2, 5, 0], 2.89851478675922
[2, 3, 7, 6], 2.89851478675922
[4, 6, 7, 0], 2.89851478675922
[6, 5, 1, 3], 2.89851478675922
[0, 3, 4, 7], 2.89851478675922
[4, 7, 2, 1], 2.89851478675922
[4, 7, 6, 5], 2.89851478675922
[5, 4, 2, 3], 2.89851478675922
[1, 5, 4, 2], 2.89851478675922
[0, 6, 2, 5], 2.89851478675922
[2, 3, 4, 1], 2.89851478675922
[3, 2, 6, 7], 2.89851478675922
[3, 4, 0, 7], 2.89851478675922
